#ies_format_version: 1.0
#file: 20250718_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	healthStatus;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	breakerPosition;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#006;	frequency;	FALSE;	TRUE;	0;	other;	FLOAT,9. -
YYYYMMDD;	hhmmss;	unixtimestamp;	healthStatus;	breakerPosition;	frequency
20250718;	120850;	1752820730.000;	 err32;	 err32;	    err32
20250718;	120855;	1752820735.000;	 err32;	 err32;	    err32
20250718;	120900;	1752820740.000;	 err32;	 err32;	    err32
20250718;	120905;	1752820745.000;	 err32;	 err32;	    err32
20250718;	120910;	1752820750.000;	 err32;	 err32;	    err32
20250718;	120915;	1752820755.000;	 err32;	 err32;	    err32
20250718;	120920;	1752820760.000;	 err32;	 err32;	    err32
20250718;	120925;	1752820765.000;	 err32;	 err32;	    err32
20250718;	120930;	1752820770.000;	 err32;	 err32;	    err32
20250718;	120935;	1752820775.000;	 err32;	 err32;	    err32
20250718;	120940;	1752820780.000;	 err32;	 err32;	    err32
20250718;	120945;	1752820785.000;	 err32;	 err32;	    err32
20250718;	120950;	1752820790.000;	 err32;	 err32;	    err32
20250718;	120955;	1752820795.000;	 err32;	 err32;	    err32
20250718;	121000;	1752820800.000;	 err32;	 err32;	    err32
20250718;	121005;	1752820805.000;	 err32;	 err32;	    err32
20250718;	121010;	1752820810.000;	 err32;	 err32;	    err32
20250718;	121015;	1752820815.000;	 err32;	 err32;	    err32
20250718;	121020;	1752820820.000;	 err32;	 err32;	    err32
20250718;	121025;	1752820825.000;	 err32;	 err32;	    err32
20250718;	121030;	1752820830.000;	 err32;	 err32;	    err32
20250718;	121035;	1752820835.000;	 err32;	 err32;	    err32
20250718;	121040;	1752820840.000;	 err32;	 err32;	    err32
20250718;	121045;	1752820845.000;	 err32;	 err32;	    err32
20250718;	121050;	1752820850.000;	 err32;	 err32;	    err32
20250718;	121055;	1752820855.000;	 err32;	 err32;	    err32
20250718;	121100;	1752820860.000;	 err32;	 err32;	    err32
20250718;	121105;	1752820865.000;	 err32;	 err32;	    err32
20250718;	121110;	1752820870.000;	 err32;	 err32;	    err32
20250718;	121115;	1752820875.000;	 err32;	 err32;	    err32
20250718;	121120;	1752820880.000;	 err32;	 err32;	    err32
20250718;	121125;	1752820885.000;	 err32;	 err32;	    err32
20250718;	121130;	1752820890.000;	 err32;	 err32;	    err32
20250718;	121135;	1752820895.000;	 err32;	 err32;	    err32
20250718;	121140;	1752820900.000;	 err32;	 err32;	    err32
20250718;	121145;	1752820905.000;	 err32;	 err32;	    err32
20250718;	121150;	1752820910.000;	 err32;	 err32;	    err32
20250718;	121155;	1752820915.000;	 err32;	 err32;	    err32
20250718;	121200;	1752820920.000;	 err32;	 err32;	    err32
20250718;	121205;	1752820925.000;	 err32;	 err32;	    err32
20250718;	121210;	1752820930.000;	 err32;	 err32;	    err32
20250718;	121215;	1752820935.000;	 err32;	 err32;	    err32
20250718;	121220;	1752820940.000;	 err32;	 err32;	    err32
20250718;	121225;	1752820945.000;	 err32;	 err32;	    err32
20250718;	121230;	1752820950.000;	 err32;	 err32;	    err32
20250718;	121235;	1752820955.000;	 err32;	 err32;	    err32
20250718;	121240;	1752820960.000;	 err32;	 err32;	    err32
20250718;	121245;	1752820965.000;	 err32;	 err32;	    err32
20250718;	121250;	1752820970.000;	 err32;	 err32;	    err32
20250718;	121255;	1752820975.000;	 err32;	 err32;	    err32
20250718;	121300;	1752820980.000;	 err32;	 err32;	    err32
20250718;	121305;	1752820985.000;	 err32;	 err32;	    err32
20250718;	121310;	1752820990.000;	 err32;	 err32;	    err32
20250718;	121315;	1752820995.000;	 err32;	 err32;	    err32
20250718;	121320;	1752821000.000;	 err32;	 err32;	    err32
20250718;	121325;	1752821005.000;	 err32;	 err32;	    err32
20250718;	121330;	1752821010.000;	 err32;	 err32;	    err32
20250718;	121335;	1752821015.000;	 err32;	 err32;	    err32
20250718;	121340;	1752821020.000;	 err32;	 err32;	    err32
20250718;	121345;	1752821025.000;	 err32;	 err32;	    err32
20250718;	121350;	1752821030.000;	 err32;	 err32;	    err32
20250718;	121355;	1752821035.000;	 err32;	 err32;	    err32
20250718;	121400;	1752821040.000;	 err32;	 err32;	    err32
20250718;	121405;	1752821045.000;	 err32;	 err32;	    err32
20250718;	121410;	1752821050.000;	 err32;	 err32;	    err32
20250718;	121415;	1752821055.000;	 err32;	 err32;	    err32
20250718;	121420;	1752821060.000;	 err32;	 err32;	    err32
20250718;	121425;	1752821065.000;	 err32;	 err32;	    err32
20250718;	121430;	1752821070.000;	 err32;	 err32;	    err32
20250718;	121435;	1752821075.000;	 err32;	 err32;	    err32
20250718;	121440;	1752821080.000;	 err32;	 err32;	    err32
20250718;	121445;	1752821085.000;	 err32;	 err32;	    err32
20250718;	121450;	1752821090.000;	 err32;	 err32;	    err32
20250718;	121455;	1752821095.000;	 err32;	 err32;	    err32
20250718;	121500;	1752821100.000;	 err32;	 err32;	    err32
20250718;	121505;	1752821105.000;	 err32;	 err32;	    err32
20250718;	121510;	1752821110.000;	 err32;	 err32;	    err32
20250718;	121515;	1752821115.000;	 err32;	 err32;	    err32
20250718;	121520;	1752821120.000;	 err32;	 err32;	    err32
20250718;	121525;	1752821125.000;	 err32;	 err32;	    err32
20250718;	121530;	1752821130.000;	 err32;	 err32;	    err32
20250718;	121535;	1752821135.000;	 err32;	 err32;	    err32
20250718;	121540;	1752821140.000;	 err32;	 err32;	    err32
20250718;	121545;	1752821145.000;	 err32;	 err32;	    err32
20250718;	121550;	1752821150.000;	 err32;	 err32;	    err32
20250718;	121555;	1752821155.000;	 err32;	 err32;	    err32
20250718;	121600;	1752821160.000;	 err32;	 err32;	    err32
20250718;	121605;	1752821165.000;	 err32;	 err32;	    err32
20250718;	121610;	1752821170.000;	 err32;	 err32;	    err32
20250718;	121615;	1752821175.000;	 err32;	 err32;	    err32
20250718;	121620;	1752821180.000;	 err32;	 err32;	    err32
20250718;	121625;	1752821185.000;	 err32;	 err32;	    err32
20250718;	121630;	1752821190.000;	 err32;	 err32;	    err32
20250718;	121635;	1752821195.000;	 err32;	 err32;	    err32
20250718;	121640;	1752821200.000;	 err32;	 err32;	    err32
20250718;	121645;	1752821205.000;	 err32;	 err32;	    err32
20250718;	121650;	1752821210.000;	 err32;	 err32;	    err32
20250718;	121655;	1752821215.000;	 err32;	 err32;	    err32
20250718;	121700;	1752821220.000;	 err32;	 err32;	    err32
20250718;	121705;	1752821225.000;	 err32;	 err32;	    err32
20250718;	121710;	1752821230.000;	 err32;	 err32;	    err32
20250718;	121715;	1752821235.000;	 err32;	 err32;	    err32
20250718;	121720;	1752821240.000;	 err32;	 err32;	    err32
20250718;	121725;	1752821245.000;	 err32;	 err32;	    err32
20250718;	121730;	1752821250.000;	 err32;	 err32;	    err32
20250718;	121735;	1752821255.000;	 err32;	 err32;	    err32
20250718;	121740;	1752821260.000;	 err32;	 err32;	    err32
20250718;	121745;	1752821265.000;	 err32;	 err32;	    err32
20250718;	121750;	1752821270.000;	 err32;	 err32;	    err32
20250718;	121755;	1752821275.000;	 err32;	 err32;	    err32
20250718;	121800;	1752821280.000;	 err32;	 err32;	    err32
20250718;	121805;	1752821285.000;	 err32;	 err32;	    err32
20250718;	121810;	1752821290.000;	 err32;	 err32;	    err32
20250718;	121815;	1752821295.000;	 err32;	 err32;	    err32
20250718;	121820;	1752821300.000;	 err32;	 err32;	    err32
20250718;	121825;	1752821305.000;	 err32;	 err32;	    err32
20250718;	121830;	1752821310.000;	 err32;	 err32;	    err32
20250718;	121835;	1752821315.000;	 err32;	 err32;	    err32
20250718;	121840;	1752821320.000;	 err32;	 err32;	    err32
20250718;	121845;	1752821325.000;	 err32;	 err32;	    err32
20250718;	121850;	1752821330.000;	 err32;	 err32;	    err32
20250718;	121855;	1752821335.000;	 err32;	 err32;	    err32
20250718;	121900;	1752821340.000;	 err32;	 err32;	    err32
20250718;	121905;	1752821345.000;	 err32;	 err32;	    err32
20250718;	121910;	1752821350.000;	 err32;	 err32;	    err32
20250718;	121915;	1752821355.000;	 err32;	 err32;	    err32
20250718;	121920;	1752821360.000;	 err32;	 err32;	    err32
20250718;	121925;	1752821365.000;	 err32;	 err32;	    err32
20250718;	121930;	1752821370.000;	 err32;	 err32;	    err32
20250718;	121935;	1752821375.000;	 err32;	 err32;	    err32
20250718;	121940;	1752821380.000;	 err32;	 err32;	    err32
20250718;	121945;	1752821385.000;	 err32;	 err32;	    err32
20250718;	121950;	1752821390.000;	 err32;	 err32;	    err32
20250718;	121955;	1752821395.000;	 err32;	 err32;	    err32
20250718;	122000;	1752821400.000;	 err32;	 err32;	    err32
20250718;	122005;	1752821405.000;	 err32;	 err32;	    err32
20250718;	122010;	1752821410.000;	 err32;	 err32;	    err32
20250718;	122015;	1752821415.000;	 err32;	 err32;	    err32
20250718;	122020;	1752821420.000;	 err32;	 err32;	    err32
20250718;	122025;	1752821425.000;	 err32;	 err32;	    err32
20250718;	122030;	1752821430.000;	 err32;	 err32;	    err32
20250718;	122035;	1752821435.000;	 err32;	 err32;	    err32
20250718;	122040;	1752821440.000;	 err32;	 err32;	    err32
20250718;	122045;	1752821445.000;	 err32;	 err32;	    err32
20250718;	122050;	1752821450.000;	 err32;	 err32;	    err32
20250718;	122055;	1752821455.000;	 err32;	 err32;	    err32
20250718;	122100;	1752821460.000;	 err32;	 err32;	    err32
20250718;	122105;	1752821465.000;	 err32;	 err32;	    err32
20250718;	122110;	1752821470.000;	 err32;	 err32;	    err32
20250718;	122115;	1752821475.000;	 err32;	 err32;	    err32
20250718;	122120;	1752821480.000;	 err32;	 err32;	    err32
20250718;	122125;	1752821485.000;	 err32;	 err32;	    err32
20250718;	122130;	1752821490.000;	 err32;	 err32;	    err32
20250718;	122135;	1752821495.000;	 err32;	 err32;	    err32
20250718;	122140;	1752821500.000;	 err32;	 err32;	    err32
20250718;	122145;	1752821505.000;	 err32;	 err32;	    err32
20250718;	122150;	1752821510.000;	  err8;	  err8;	     err8
20250718;	122155;	1752821515.000;	  err8;	  err8;	     err8
20250718;	122200;	1752821520.000;	  err8;	  err8;	     err8
20250718;	122205;	1752821525.000;	  err8;	  err8;	     err8
20250718;	122210;	1752821530.000;	     1;	 err19;	    err19
